Date,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS2M,WD2M,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_SW_DWN,PS,QV2M,T2MDEW,T2MWET,Governorate
2018-07-11,28.98,36.44,21.93,47.02,0.0,3.41,354.3,7.5775,9.6924,3.4104,8.1893,99.41,10.76,14.79,21.89,Giza
2018-07-12,28.22,36.52,20.46,49.53,0.0,3.55,339.4,7.8876,9.3794,3.5297,8.1127,99.36,10.8,14.89,21.55,Giza
2018-07-13,29.34,37.43,21.7,49.78,0.0,3.65,319.4,7.5492,9.7188,3.3715,7.8055,99.11,11.51,15.82,22.58,Giza
2018-07-14,29.68,38.6,21.92,49.44,0.0,3.58,302.7,7.8346,9.4097,3.5038,7.8749,98.96,11.58,15.87,22.77,Giza
2018-07-15,29.81,38.42,22.58,52.71,0.0,3.45,301.5,7.5977,9.7582,3.4214,7.9375,98.87,12.71,17.41,23.61,Giza
2018-07-16,30.56,39.46,23.8,50.54,0.0,3.39,319.0,7.6625,9.6425,3.4378,7.9205,99.06,12.45,16.88,23.72,Giza
2018-07-17,29.6,37.91,21.21,46.43,0.0,2.88,308.5,7.5982,9.595,3.4094,8.0047,99.19,10.79,14.81,22.2,Giza
2018-07-18,30.82,39.96,22.05,46.95,0.0,3.18,344.6,7.8362,9.6475,3.5537,8.1298,99.11,11.18,15.01,22.91,Giza
2018-07-19,29.6,37.87,21.67,47.61,0.0,2.99,323.1,7.9426,9.6562,3.6065,8.1122,99.13,11.14,15.26,22.43,Giza
2018-07-20,29.65,37.63,21.41,41.6,0.0,3.09,340.1,8.2188,9.0962,3.7114,8.2402,99.27,9.6,12.89,21.27,Giza
2018-07-21,29.76,37.12,23.14,36.25,0.0,3.07,331.4,7.9358,9.3194,3.6005,8.0162,99.31,8.85,11.85,20.81,Giza
2018-07-22,30.49,39.02,22.31,50.23,0.0,3.46,334.0,7.2929,9.882,3.2909,7.6085,99.23,12.44,17.1,23.8,Giza
2018-07-23,31.55,40.49,23.01,45.47,0.0,3.02,327.6,7.9308,9.6077,3.6038,7.9654,99.14,11.33,15.14,23.35,Giza
2018-07-24,33.66,43.03,23.6,31.43,0.0,1.38,323.2,7.5319,9.8242,3.4027,7.709,99.05,8.49,10.67,22.16,Giza
2018-07-25,32.39,41.77,24.42,36.97,0.0,3.19,310.1,7.2564,10.0558,3.3221,7.4146,99.11,10.38,14.08,23.24,Giza
2018-07-26,30.93,38.2,23.74,43.31,0.0,3.17,339.8,7.7532,9.8563,3.5494,7.8259,99.39,11.26,15.63,23.28,Giza
2018-07-27,30.77,38.17,24.1,41.47,0.0,3.65,0.2,7.7839,9.6722,3.5434,7.9714,99.53,10.49,14.4,22.58,Giza
2018-07-28,29.23,36.81,21.81,47.03,0.0,3.25,351.3,7.6918,9.6475,3.4836,7.9049,99.39,11.03,15.29,22.26,Giza
2018-07-29,29.25,36.65,21.99,46.94,0.0,2.6,327.5,7.5199,9.6826,3.3794,7.9889,99.22,10.82,14.79,22.02,Giza
2018-07-30,30.05,37.57,22.5,39.65,0.0,2.16,321.8,7.7599,9.5621,3.5263,7.8506,99.21,9.6,12.97,21.51,Giza
2018-07-31,31.03,38.56,23.43,41.27,0.0,2.99,347.0,7.843,9.5105,3.559,7.8576,99.3,10.4,14.11,22.58,Giza
2018-08-01,31.47,39.08,24.5,39.01,0.0,3.18,329.9,7.4002,9.8258,3.3821,7.709,99.39,10.6,14.76,23.12,Giza
2018-08-02,30.24,38.72,22.67,50.11,0.0,3.39,337.1,7.1724,9.8736,3.2537,7.6135,99.38,12.29,16.94,23.59,Giza
2018-08-03,30.54,39.07,24.03,52.46,0.0,3.7,329.5,7.2677,9.8851,3.2906,7.6543,99.19,13.1,17.85,24.2,Giza
2018-08-04,30.53,38.6,22.65,48.92,0.0,2.63,335.6,7.4395,9.8038,3.3439,7.6867,99.24,11.73,15.81,23.17,Giza
2018-08-05,30.8,38.53,23.05,45.72,0.0,2.74,1.9,7.26,9.8897,3.2827,7.6752,99.42,11.25,15.24,23.02,Giza
2018-08-06,30.85,38.55,23.74,45.58,0.0,3.14,346.9,7.3133,9.9137,3.3,7.6927,99.54,11.66,16.14,23.5,Giza
2018-08-07,29.53,37.12,23.06,50.96,0.0,3.41,348.9,6.725,10.1321,3.0564,7.4998,99.46,12.26,16.93,23.23,Giza
2018-08-08,29.72,38.09,22.36,48.44,0.0,3.72,347.4,7.3375,9.5198,3.3151,7.6342,99.36,11.41,15.62,22.67,Giza
2018-08-09,30.22,39.1,21.49,48.64,0.0,2.95,359.9,7.3046,9.5362,3.2736,7.5199,99.36,11.5,15.74,22.98,Giza
2018-08-10,31.29,40.2,22.54,42.89,0.0,2.82,7.6,7.4652,9.5316,3.3766,7.6978,99.4,10.47,13.98,22.64,Giza
2018-08-11,30.56,38.98,22.64,47.91,0.0,3.09,344.0,7.3987,9.6072,3.3358,7.5706,99.34,11.6,15.76,23.16,Giza
2018-08-12,30.27,38.93,22.58,50.73,0.0,3.24,342.2,7.2734,9.6593,3.2988,7.5811,99.46,12.21,16.66,23.47,Giza
2018-08-13,29.9,38.51,22.01,49.91,0.0,3.27,341.2,7.6303,9.3751,3.4421,7.6855,99.41,11.62,15.84,22.87,Giza
2018-08-14,28.79,36.69,21.58,47.04,0.0,2.9,334.7,7.4086,9.4234,3.335,7.6481,99.31,10.46,14.2,21.5,Giza
2018-08-15,29.04,37.39,21.16,47.2,0.0,2.57,3.1,7.4266,9.3377,3.3259,7.5922,99.25,10.72,14.74,21.89,Giza
2018-08-16,29.33,38.66,21.39,47.16,0.0,3.24,352.8,7.3459,9.2232,3.2842,7.5,99.36,10.66,14.54,21.93,Giza
2018-08-17,29.21,38.59,21.12,49.89,0.0,3.63,2.0,7.4837,9.2537,3.3626,7.5631,99.42,11.13,15.2,22.2,Giza
2018-08-18,28.96,37.35,21.61,53.93,0.0,3.32,348.7,7.2074,9.7742,3.2551,7.5048,99.28,12.29,16.89,22.92,Giza
2018-08-19,29.07,37.04,21.44,50.02,0.0,2.83,339.6,6.9696,9.6893,3.1478,7.2643,99.17,11.6,16.05,22.56,Giza
2018-08-20,29.63,37.02,22.58,49.61,0.0,2.29,318.2,6.8976,9.816,3.1085,7.2264,99.17,11.89,16.35,22.99,Giza
2018-08-21,29.87,37.22,23.17,48.95,0.0,2.77,327.9,6.8652,9.7373,3.1073,7.1899,99.36,11.81,16.21,23.04,Giza
2018-08-22,29.41,37.39,22.07,53.01,0.0,3.29,350.1,6.426,9.8918,2.881,7.1465,99.43,12.42,17.06,23.24,Giza
2018-08-23,29.6,37.96,21.4,49.48,0.0,3.35,11.3,6.8302,9.7404,3.1001,7.2019,99.34,11.5,15.8,22.7,Giza
2018-08-24,29.63,38.7,21.44,45.79,0.0,3.18,0.1,7.1153,9.3643,3.2016,7.3212,99.33,10.34,13.88,21.76,Giza
2018-08-25,29.94,38.72,21.02,46.33,0.0,3.4,22.7,6.9446,9.5436,3.1469,7.1866,99.37,10.82,14.91,22.43,Giza
2018-08-26,29.27,36.9,22.53,49.77,0.0,3.57,337.6,6.552,10.0078,3.0029,7.2204,99.39,11.76,16.25,22.76,Giza
2018-08-27,29.27,36.69,22.59,53.71,0.0,3.24,325.1,6.3545,10.0673,2.9112,7.1441,99.25,12.8,17.61,23.44,Giza
2018-08-28,28.74,36.03,22.01,49.73,0.0,2.86,340.2,6.5042,10.0061,2.9453,7.1122,99.24,11.36,15.67,22.21,Giza
2018-08-29,28.98,35.98,22.36,49.97,0.0,3.03,5.9,6.9756,9.702,3.1642,7.225,99.22,11.78,16.33,22.65,Giza
2018-08-30,29.31,37.33,22.13,51.12,0.0,3.2,19.3,6.6204,9.8726,3.0014,7.1765,99.32,12.02,16.6,22.95,Giza
2018-08-31,29.03,36.5,21.84,51.28,0.0,3.01,360.0,6.6427,9.685,3.0034,6.8494,99.48,11.92,16.52,22.78,Giza
2018-09-01,29.26,37.45,22.66,51.82,0.0,3.62,352.6,6.3401,9.5827,2.8351,6.5866,99.49,12.2,16.86,23.06,Giza
2018-09-02,29.68,38.36,23.11,53.83,0.0,4.15,357.5,6.3684,9.7471,2.881,6.6619,99.4,12.74,17.35,23.52,Giza
2018-09-03,30.31,39.33,22.44,50.71,0.0,3.2,6.8,6.3958,9.6667,2.8778,6.6706,99.19,12.09,16.38,23.34,Giza
2018-09-04,30.43,39.63,22.42,48.02,0.0,2.98,9.7,6.5911,9.6245,2.9633,6.7476,99.2,11.44,15.36,22.89,Giza
2018-09-05,29.55,37.76,21.9,45.43,0.0,2.75,334.5,6.5832,9.4577,2.969,6.7452,99.38,10.55,14.38,21.97,Giza
2018-09-06,28.58,36.97,21.96,51.19,0.0,3.09,311.9,6.7373,9.3444,3.0466,6.7843,99.46,11.36,15.53,22.05,Giza
2018-09-07,27.77,34.98,21.11,53.81,0.0,2.83,322.9,6.7867,9.5381,3.089,6.9715,99.56,11.5,15.85,21.81,Giza
2018-09-08,28.16,35.77,21.17,50.27,0.0,2.88,327.7,6.8441,9.3646,3.1164,6.9209,99.66,10.85,14.86,21.51,Giza
2018-09-09,28.13,35.42,21.76,52.82,0.0,2.93,319.4,6.6778,9.437,3.0562,6.8167,99.59,11.84,16.45,22.29,Giza
2018-09-10,27.89,35.35,21.08,53.56,0.0,3.2,333.2,6.5335,9.3444,2.9525,6.6461,99.67,11.64,16.14,22.01,Giza
2018-09-11,27.79,35.21,21.07,50.63,0.0,2.63,6.6,6.6036,9.2736,2.9678,6.7399,99.75,10.7,14.54,21.16,Giza
2018-09-12,27.61,35.15,20.27,47.15,0.0,2.07,349.9,6.4378,9.1853,2.8822,6.6036,99.59,9.85,13.36,20.49,Giza
2018-09-13,27.32,34.61,20.55,46.96,0.0,2.79,347.5,6.2753,9.2532,2.8274,6.3588,99.69,9.77,13.31,20.31,Giza
2018-09-14,27.23,34.53,20.31,44.69,0.0,3.01,357.1,6.2578,9.312,2.8519,6.5808,99.86,9.45,13.07,20.15,Giza
2018-09-15,26.43,33.93,19.1,53.11,0.0,3.19,9.4,5.8308,9.4658,2.6412,6.515,99.82,10.66,14.86,20.65,Giza
2018-09-16,26.84,34.26,19.99,53.5,0.0,3.37,358.3,6.0972,9.403,2.7794,6.4577,99.77,10.95,15.26,21.05,Giza
2018-09-17,26.89,34.14,19.68,51.2,0.0,2.23,355.3,6.4313,9.167,2.9054,6.4742,99.56,10.46,14.46,20.67,Giza
2018-09-18,27.53,35.4,20.13,47.41,0.0,2.44,4.4,6.3809,9.181,2.8831,6.445,99.54,10.01,13.69,20.61,Giza
2018-09-19,27.66,35.55,19.84,49.65,0.0,2.48,356.0,6.2743,9.1682,2.8253,6.5194,99.7,10.08,13.44,20.55,Giza
2018-09-20,26.88,34.25,20.14,51.62,0.0,2.84,350.9,6.3898,8.9726,2.856,6.4666,99.7,10.27,13.87,20.37,Giza
2018-09-21,26.15,33.86,19.06,55.59,0.0,2.76,358.3,6.2849,9.0314,2.809,6.3931,99.71,10.75,14.83,20.49,Giza
2018-09-22,26.42,34.51,19.11,54.69,0.0,2.92,13.9,6.2825,9.1438,2.8267,6.3792,99.81,10.64,14.64,20.53,Giza
2018-09-23,26.09,34.18,19.1,55.79,0.0,3.28,16.9,5.9798,9.0619,2.6856,6.2314,99.91,10.69,14.72,20.41,Giza
2018-09-24,26.35,35.6,18.41,53.79,0.0,2.56,22.5,6.126,8.9251,2.7295,6.2575,99.82,10.15,13.76,20.06,Giza
2018-09-25,26.45,34.91,19.09,56.81,0.0,2.41,352.4,5.9491,9.0948,2.6501,6.0175,99.73,10.96,14.98,20.71,Giza
2018-09-26,26.27,33.73,19.3,57.27,0.0,2.47,331.8,5.9287,9.1867,2.6549,6.126,99.65,11.21,15.48,20.87,Giza
2018-09-27,26.54,34.08,19.81,50.78,0.0,1.57,6.7,5.9801,9.0816,2.712,6.0293,99.75,10.1,13.78,20.16,Giza
2018-09-28,28.54,37.31,20.45,49.18,0.0,3.39,49.8,5.7785,9.281,2.628,5.861,99.82,10.6,14.56,21.55,Giza
2018-09-29,29.54,38.76,21.11,43.02,0.0,3.52,53.0,4.8346,9.547,2.185,5.4677,99.7,9.5,12.53,21.04,Giza
2018-09-30,27.88,34.57,22.1,57.62,0.0,3.42,357.1,4.9157,9.4903,2.2406,5.4828,99.82,12.61,17.33,22.61,Giza
2018-10-01,26.7,31.22,22.13,54.26,0.0,2.27,51.6,3.6199,9.6432,1.6985,5.4216,99.83,11.56,16.16,21.43,Giza
2018-10-02,28.05,35.92,21.86,56.53,0.0,3.55,52.1,5.7662,9.1387,2.6448,5.7785,99.91,12.28,16.94,22.49,Giza
2018-10-03,27.59,35.45,21.17,52.71,0.0,3.71,34.9,5.3506,9.409,2.4574,5.7384,99.97,11.11,15.4,21.5,Giza
2018-10-04,26.34,34.32,20.73,52.54,0.0,3.96,18.9,5.7262,9.0701,2.6292,5.7614,100.06,10.26,14.01,20.18,Giza
2018-10-05,25.96,33.97,19.26,59.91,0.0,3.43,0.9,5.6179,9.2117,2.58,5.7432,100.1,11.52,16.0,20.98,Giza
2018-10-06,26.26,33.21,21.38,58.07,0.0,3.7,349.9,5.0856,9.1534,2.3038,5.5224,99.96,11.55,15.91,21.08,Giza
2018-10-07,24.55,31.72,19.39,55.66,0.0,2.89,338.8,4.9306,8.9897,2.2534,5.5202,99.83,10.03,13.82,19.19,Giza
2018-10-08,24.4,31.41,18.86,56.39,0.0,2.35,348.2,5.5822,8.7259,2.5344,5.5942,99.85,10.14,14.12,19.26,Giza
2018-10-09,23.49,30.7,17.12,60.58,0.0,2.54,9.5,5.1187,8.8073,2.3302,5.5913,99.83,10.17,14.07,18.78,Giza
2018-10-10,23.33,30.57,16.85,57.86,0.01,2.69,350.2,5.4727,8.6669,2.4703,5.6436,99.89,9.4,12.7,18.02,Giza
2018-10-11,23.26,30.02,17.5,57.86,0.0,2.76,339.9,4.9006,8.8493,2.2169,5.4838,99.9,9.69,13.42,18.34,Giza
2018-10-12,23.29,29.95,17.28,57.8,0.0,2.72,340.8,4.9375,8.7852,2.2229,5.371,99.92,9.59,13.22,18.26,Giza
2018-10-13,22.89,30.1,16.36,55.2,0.0,2.37,348.3,5.3981,8.4494,2.4067,5.4235,100.02,8.72,11.6,17.24,Giza
2018-10-14,22.98,30.17,16.46,57.39,0.0,2.61,1.1,5.3081,8.5622,2.3887,5.4182,100.01,9.29,12.75,17.87,Giza
2018-10-15,23.0,29.74,16.9,58.59,0.0,2.62,357.0,4.8756,8.7478,2.2145,5.227,100.03,9.64,13.37,18.19,Giza
2018-10-16,23.21,30.25,16.8,59.76,0.0,3.03,356.0,4.9222,8.8627,2.2598,5.2402,100.06,9.92,13.83,18.52,Giza
2018-10-17,23.27,29.99,16.96,62.62,0.0,2.84,353.1,4.8658,8.7881,2.2075,5.1694,99.86,10.46,14.59,18.93,Giza
2018-10-18,22.58,29.66,16.61,61.6,2.45,2.14,7.4,5.1602,8.4907,2.3155,5.227,99.72,9.76,13.37,17.97,Giza
2018-10-19,21.8,28.17,16.34,65.22,4.88,1.74,1.3,4.9584,8.6558,2.2368,5.1089,99.78,9.98,13.68,17.74,Giza
2018-10-20,22.71,30.23,16.64,63.05,0.37,2.02,29.6,4.4902,8.8733,2.0263,4.6714,99.75,10.11,13.97,18.34,Giza
2018-10-21,24.53,32.86,17.88,50.43,0.55,1.86,84.4,4.6234,8.8781,2.0842,4.7371,99.59,8.72,11.5,18.01,Giza
2018-10-22,25.16,32.54,19.94,39.93,0.0,3.47,203.5,4.65,8.8649,2.0825,4.7794,99.56,7.63,9.78,17.47,Giza
2018-10-23,25.13,32.28,19.71,47.35,0.0,2.3,234.6,3.2434,9.3638,1.4952,4.6529,99.55,9.08,12.31,18.72,Giza
2018-10-24,25.82,33.21,20.35,45.29,0.0,2.41,220.6,4.5283,9.1534,2.0556,4.5955,99.31,8.86,11.82,18.82,Giza
2018-10-25,22.97,27.94,18.67,48.17,0.0,4.13,263.8,4.3721,9.0514,1.986,4.536,99.34,8.28,10.97,16.97,Giza
2018-10-26,20.35,25.82,14.73,50.74,0.03,3.4,339.2,5.1583,8.051,2.3086,5.22,100.16,7.2,8.63,14.49,Giza
2018-10-27,19.21,26.61,13.11,55.33,0.0,2.41,35.9,5.0354,7.8588,2.2471,5.1355,100.55,7.16,9.01,14.11,Giza
2018-10-28,20.14,29.17,13.48,49.93,0.0,3.3,49.6,5.1175,7.7093,2.2666,5.1269,100.37,6.42,6.88,13.51,Giza
2018-10-29,20.55,30.4,13.3,48.64,0.0,3.02,40.5,4.9901,7.7105,2.143,5.0134,100.15,6.19,6.09,13.32,Giza
2018-10-30,21.47,31.77,14.42,51.41,0.0,3.35,49.5,4.8494,7.9543,2.0935,4.8766,100.15,6.88,7.3,14.39,Giza
2018-10-31,21.35,31.51,13.82,54.81,0.0,3.41,42.9,4.8857,7.9666,2.1396,4.9006,100.18,7.29,7.97,14.66,Giza
2018-11-01,22.35,32.66,15.58,55.77,0.0,3.07,42.6,4.7198,8.1389,2.0827,4.7359,100.1,8.01,9.42,15.88,Giza
2018-11-02,21.65,31.84,13.95,47.17,0.02,2.58,50.0,4.9133,7.674,2.1137,4.9464,99.93,6.29,5.77,13.71,Giza
2018-11-03,21.11,30.33,13.99,52.88,0.0,2.73,47.8,4.7431,7.7998,2.0683,4.7714,99.8,7.13,8.01,14.56,Giza
2018-11-04,20.77,28.99,14.16,62.18,0.0,2.54,12.7,4.4158,8.2265,1.9512,4.5062,99.81,8.71,11.45,16.11,Giza
2018-11-05,19.9,26.62,14.26,60.61,0.03,2.56,3.7,3.397,8.4521,1.5247,4.2223,99.88,8.26,10.99,15.44,Giza
2018-11-06,20.11,26.41,13.81,59.47,0.01,1.82,320.8,3.8179,8.6076,1.7213,4.3193,99.92,8.32,11.16,15.63,Giza
2018-11-07,20.33,26.51,15.45,59.25,0.0,1.32,349.9,4.1599,8.347,1.8667,4.3133,100.0,8.41,11.3,15.81,Giza
2018-11-08,19.39,25.29,14.54,66.28,0.04,1.87,18.7,3.6595,8.4926,1.6474,4.374,100.01,8.9,12.12,15.75,Giza
2018-11-09,19.24,25.13,14.73,66.48,0.4,1.14,26.6,3.3425,8.7017,1.5223,4.331,99.76,8.87,12.0,15.62,Giza
2018-11-10,19.49,25.32,15.39,56.97,0.13,1.28,271.9,4.0457,8.225,1.8206,4.1494,99.82,7.76,10.1,14.8,Giza
2018-11-11,19.57,25.93,14.26,50.69,0.0,1.53,246.5,4.2677,8.0052,1.9142,4.3118,100.13,6.83,8.23,13.9,Giza
2018-11-12,19.0,26.18,13.08,61.94,0.0,2.68,44.6,4.2209,8.1142,1.9046,4.2986,100.29,8.01,10.64,14.82,Giza
2018-11-13,18.44,25.02,12.7,63.82,0.13,2.65,353.1,3.8966,8.201,1.739,4.1832,99.99,7.9,10.33,14.38,Giza
2018-11-14,17.97,23.6,12.72,65.52,0.44,2.34,306.2,3.8119,8.2812,1.7098,4.0798,99.58,7.99,10.35,14.16,Giza
2018-11-15,18.22,24.74,13.54,66.24,0.27,2.51,313.4,3.7505,8.3172,1.6848,4.1412,99.79,8.13,10.66,14.44,Giza
2018-11-16,17.36,22.76,13.15,65.29,0.44,1.99,288.1,2.509,8.7312,1.1455,4.1515,100.28,7.82,10.3,13.83,Giza
2018-11-17,18.2,25.35,12.14,57.82,0.0,1.53,73.3,4.1611,7.8139,1.8559,4.1806,100.43,7.01,8.67,13.43,Giza
2018-11-18,18.72,26.57,11.78,64.6,0.0,2.02,55.3,3.905,8.0047,1.7189,4.1966,100.14,8.05,10.63,14.67,Giza
2018-11-19,19.04,26.5,13.49,60.77,0.0,1.41,359.9,4.056,7.7729,1.7681,4.0814,100.14,7.82,10.04,14.54,Giza
2018-11-20,19.02,27.11,12.78,60.03,0.0,2.13,58.1,3.8724,7.9354,1.7215,4.0822,100.45,7.56,9.65,14.34,Giza
2018-11-21,19.57,26.23,14.35,53.14,0.0,1.79,50.0,3.2261,8.2925,1.4422,3.853,100.19,7.01,8.34,13.96,Giza
2018-11-22,20.23,27.55,15.38,47.92,0.03,1.78,322.2,3.7154,8.0134,1.6351,3.7769,99.89,6.62,7.55,13.89,Giza
2018-11-23,17.71,23.29,13.14,72.04,2.43,3.65,297.2,2.9906,8.3741,1.3606,3.9283,99.82,8.79,11.86,14.78,Giza
2018-11-24,18.32,23.78,14.0,66.8,1.16,3.78,322.6,3.5549,8.1115,1.615,3.9262,100.06,8.48,11.46,14.89,Giza
2018-11-25,16.57,22.06,12.86,73.67,0.02,1.34,331.2,3.7294,8.0018,1.692,3.9694,100.44,8.42,11.38,13.97,Giza
2018-11-26,16.85,22.78,11.99,61.85,0.0,1.11,71.6,3.6118,7.9646,1.6121,3.7356,100.26,7.07,8.8,12.82,Giza
2018-11-27,19.08,26.71,14.56,47.96,0.0,1.5,97.1,3.6065,7.9915,1.603,3.8357,100.02,6.3,7.05,13.07,Giza
2018-11-28,18.39,25.88,11.6,47.63,0.0,1.71,266.0,3.6379,7.7086,1.5809,3.8335,99.9,6.01,6.36,12.37,Giza
2018-11-29,17.83,24.51,13.27,50.66,0.0,1.59,290.0,3.3946,7.8127,1.4818,3.5971,99.74,6.24,6.89,12.36,Giza
2018-11-30,15.9,22.41,11.19,51.46,0.03,3.12,247.1,3.6701,7.6982,1.6301,3.7428,99.78,5.51,5.06,10.48,Giza
2018-12-01,15.32,21.98,10.13,65.19,0.25,1.89,284.4,3.6979,7.6951,1.6598,3.9413,100.2,6.69,7.95,11.64,Giza
2018-12-02,15.65,21.37,11.52,65.53,0.02,1.21,30.8,3.0444,7.9267,1.3776,3.7942,100.07,7.03,8.7,12.18,Giza
2018-12-03,15.11,20.93,10.72,69.8,0.85,2.12,285.9,3.3984,7.9555,1.5038,3.6072,99.68,7.42,9.2,12.16,Giza
2018-12-04,14.41,21.28,9.41,56.25,0.0,3.56,232.5,3.5954,7.6128,1.5826,3.7793,99.67,5.54,5.2,9.8,Giza
2018-12-05,13.38,17.63,10.25,75.33,5.87,4.35,218.4,2.5418,8.2366,1.1623,3.3979,99.6,7.25,8.96,11.17,Giza
2018-12-06,14.56,19.53,11.42,75.01,0.81,4.59,262.1,2.7902,8.2166,1.2461,3.539,99.62,7.62,9.81,12.18,Giza
2018-12-07,13.4,18.05,9.69,65.92,0.08,3.61,272.0,2.9426,8.059,1.2982,3.7166,99.94,6.14,6.65,10.02,Giza
2018-12-08,12.96,19.64,7.93,65.14,0.0,1.81,287.2,3.1315,7.9224,1.3824,3.7577,100.24,5.85,6.07,9.51,Giza
2018-12-09,12.66,19.04,8.15,65.49,0.0,1.36,257.8,3.0598,7.3596,1.3526,3.6413,100.4,5.71,5.73,9.2,Giza
2018-12-10,13.48,21.27,7.82,67.95,0.0,2.96,243.5,3.3758,7.6253,1.5098,3.3962,100.29,6.28,7.09,10.29,Giza
2018-12-11,14.17,21.3,9.32,65.49,0.0,3.26,240.1,3.198,7.9046,1.4208,3.4294,100.31,6.4,7.38,10.77,Giza
2018-12-12,14.79,21.7,9.17,63.93,0.0,3.01,276.0,2.8918,8.0498,1.2941,3.4644,100.47,6.39,7.31,11.05,Giza
2018-12-13,13.94,20.07,9.86,70.83,0.0,1.44,17.1,3.4488,7.523,1.5461,3.7186,100.75,6.71,8.09,11.02,Giza
2018-12-14,14.18,21.82,8.78,63.61,0.0,2.37,68.8,3.7685,7.1419,1.6594,3.7961,100.7,6.0,6.49,10.34,Giza
2018-12-15,15.22,24.23,8.18,60.49,0.0,1.78,123.4,3.7346,7.2842,1.6291,3.7795,100.28,5.87,5.94,10.58,Giza
2018-12-16,14.14,20.37,9.99,47.48,0.0,2.46,223.8,2.6023,7.5394,1.1345,3.445,100.09,4.68,2.84,8.49,Giza
2018-12-17,13.35,20.19,7.61,62.95,0.01,3.04,251.5,3.0818,7.6246,1.3838,3.4109,100.33,5.95,6.17,9.76,Giza
2018-12-18,12.92,19.95,7.41,63.15,0.0,2.0,234.5,2.9818,7.7762,1.3325,3.4327,100.52,5.62,5.54,9.23,Giza
2018-12-19,14.13,20.09,10.09,60.39,0.0,3.81,250.7,3.151,7.6795,1.3915,3.1946,100.3,5.85,6.04,10.09,Giza
2018-12-20,13.81,17.82,10.3,70.43,0.17,2.92,308.5,3.246,7.7645,1.4563,3.7409,100.66,6.72,8.1,10.96,Giza
2018-12-21,13.87,19.55,9.52,66.19,0.01,2.4,355.2,3.1565,7.8024,1.4057,3.7639,100.9,6.22,7.02,10.44,Giza
2018-12-22,13.13,20.73,7.3,69.51,0.0,2.49,7.0,3.3262,7.6822,1.4827,3.7061,100.77,6.1,6.73,9.93,Giza
2018-12-23,12.74,20.18,7.27,73.48,0.0,1.86,8.3,3.4493,7.3046,1.513,3.7075,100.7,6.38,7.38,10.06,Giza
2018-12-24,13.88,20.31,8.89,75.38,0.11,1.44,355.5,3.5002,7.6975,1.5821,3.7351,100.62,7.15,9.05,11.46,Giza
2018-12-25,13.42,20.49,8.66,71.25,0.07,1.41,326.5,3.4714,7.4897,1.5194,3.6048,100.33,6.63,7.8,10.61,Giza
2018-12-26,14.29,21.26,7.42,61.05,0.0,2.65,245.9,3.1178,7.811,1.3687,3.4169,99.89,5.93,6.22,10.25,Giza
2018-12-27,12.69,15.87,9.69,61.42,0.25,4.69,289.7,2.676,8.1235,1.1714,3.6893,100.05,5.51,5.03,8.86,Giza
2018-12-28,11.87,15.75,8.5,69.63,0.13,2.57,288.7,1.6481,8.514,0.7344,3.7445,100.41,5.92,6.27,9.07,Giza
2018-12-29,12.57,17.58,8.38,74.12,0.29,2.41,275.6,2.779,8.2421,1.2398,3.6706,100.35,6.52,7.49,10.03,Giza
2018-12-30,12.27,18.13,7.46,72.66,0.04,1.95,310.6,3.222,7.4717,1.423,3.6979,100.49,6.18,6.84,9.55,Giza
2018-12-31,12.75,19.56,6.87,59.25,0.0,1.16,133.3,3.4726,7.0522,1.5139,3.6564,100.42,5.05,3.9,8.32,Giza
2019-01-01,11.77,18.9,6.11,53.19,0.0,2.11,235.5,3.4673,6.9586,1.5082,3.6602,100.1,4.4,2.02,6.9,Giza
2019-01-02,11.22,17.28,5.79,54.81,0.12,4.31,223.5,2.6945,7.6164,1.1822,3.4406,99.94,4.36,1.87,6.55,Giza
2019-01-03,11.0,17.39,6.89,64.61,0.01,3.65,227.2,3.5993,7.0891,1.5638,3.6281,100.45,5.05,3.89,7.44,Giza
2019-01-04,11.88,18.68,5.32,50.44,0.0,1.95,218.1,3.6943,6.9629,1.5842,3.7339,100.56,4.11,1.12,6.5,Giza
2019-01-05,11.53,17.97,7.13,47.9,0.0,2.1,263.0,3.5683,6.8002,1.5238,3.7459,100.2,3.9,0.33,5.93,Giza
2019-01-06,8.94,13.65,5.44,56.75,0.0,4.92,245.8,3.1349,6.8952,1.3452,3.4536,100.12,3.91,0.32,4.63,Giza
2019-01-07,8.23,14.93,2.62,63.46,0.06,4.19,226.4,3.4586,6.8131,1.5142,3.6809,100.33,4.33,1.56,4.89,Giza
2019-01-08,9.54,16.34,4.6,65.94,0.07,4.66,247.8,3.3691,7.1023,1.4645,3.6948,100.23,4.63,2.64,6.09,Giza
2019-01-09,8.6,14.93,2.32,64.7,0.01,1.73,258.4,3.2726,6.8628,1.4287,3.9173,100.6,4.23,1.51,5.06,Giza
2019-01-10,10.43,17.48,5.76,49.53,0.0,1.07,81.2,3.941,6.5357,1.6901,3.9583,100.63,3.67,-0.45,4.99,Giza
2019-01-11,11.16,19.1,4.22,55.81,0.0,1.33,73.3,3.8938,6.6667,1.6589,4.0015,100.37,4.17,1.21,6.18,Giza
